Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Predicted_Exam_Score,Predicted_Group
14,75,2,1,1,8,62,1,1,0,0,2,1,0,2,0,1,1,0,61,62.349018927735074,Pass
26,73,2,2,1,9,68,0,1,4,2,2,1,1,2,0,1,0,1,68,67.09094078633652,Pass
14,89,1,0,0,6,59,1,1,2,1,0,1,1,5,0,2,1,1,66,67.80743626097954,Pass
19,90,2,2,0,8,68,1,1,0,0,2,1,0,4,0,1,1,1,66,66.39716491402683,Pass
23,62,2,0,0,10,93,0,1,2,1,3,1,2,4,0,0,2,0,68,66.0860021329038,Pass
14,69,1,0,0,8,62,0,1,1,2,0,0,1,2,0,1,2,1,63,63.2897372289697,Pass
21,71,2,2,1,7,51,2,1,3,2,0,0,1,3,0,2,1,0,66,65.03952770016863,Pass
12,82,0,2,1,10,77,0,1,0,2,2,1,1,4,0,0,0,0,66,64.35554323763014,Pass
16,66,0,2,1,7,79,0,1,0,0,0,0,1,3,0,0,2,0,66,64.10927929604969,Pass
22,65,2,2,1,9,66,0,1,2,2,2,1,0,4,0,1,2,1,65,64.06540469802053,Pass
10,98,2,2,1,6,82,2,1,2,0,2,1,2,2,0,0,1,1,69,68.01768877299601,Pass
23,92,2,0,0,9,52,0,1,1,0,2,0,2,2,0,1,2,0,71,69.83981927691217,Pass
20,67,0,0,0,6,67,0,1,1,2,0,1,2,2,1,0,2,0,66,64.79679407143462,Pass
23,76,2,2,1,7,57,0,1,1,2,2,1,0,3,0,1,1,0,66,65.01392821093901,Pass
21,74,2,0,1,6,61,1,0,0,1,2,0,2,4,0,1,2,1,65,65.2872042699414,Pass
28,92,1,2,0,10,69,2,1,4,1,2,1,1,4,0,1,1,0,71,71.99135643963484,Pass
21,80,2,0,0,7,75,0,1,3,2,0,0,1,2,0,1,0,1,69,67.69376248986433,Pass
17,65,1,1,1,5,55,2,1,2,1,2,1,2,3,0,1,2,0,61,63.79997710316392,Pass
21,90,0,2,1,7,55,0,1,1,1,0,1,1,4,0,1,2,0,70,69.77343471687803,Pass
23,76,2,2,0,8,84,0,1,2,0,2,1,2,4,0,0,2,0,70,68.0278159981572,Pass
20,71,2,2,0,7,70,0,1,0,0,0,1,0,4,0,1,2,0,65,64.14816818482953,Pass
20,75,2,1,1,6,59,2,1,2,2,2,1,0,1,0,2,1,1,64,64.50030832093292,Pass
16,80,0,0,1,9,62,1,1,0,0,2,1,1,4,0,2,2,0,68,66.70456131364907,Pass
16,74,1,2,1,9,86,1,1,1,1,2,0,1,2,0,1,2,0,63,65.2515313915291,Pass
12,70,2,0,0,5,53,2,1,2,1,2,0,2,3,0,0,2,1,63,62.52325837485728,Pass
30,76,2,2,1,6,75,1,1,3,0,2,1,2,3,0,0,2,0,71,70.38668149021794,Pass
13,61,0,1,0,7,68,1,0,1,2,2,1,1,2,0,1,2,1,58,60.07686676995783,Pass
16,91,2,2,1,6,91,2,1,1,2,2,1,1,2,0,1,1,0,68,67.65131289797597,Pass
16,67,2,0,0,8,90,0,1,1,0,1,1,1,4,0,1,2,1,65,64.73915114555075,Pass
25,62,2,2,0,10,84,1,1,2,1,2,1,2,3,0,0,2,0,65,65.31295863292834,Pass
18,86,0,1,1,6,69,1,1,2,2,0,1,2,2,0,1,2,1,68,69.58560368597702,Pass
27,91,1,0,1,9,82,2,1,0,1,1,1,1,1,0,1,0,1,69,70.81255653050434,Pass
16,93,2,2,1,5,82,1,1,5,0,2,1,2,1,0,1,2,1,71,70.87687637415677,Pass
22,80,1,2,0,8,67,1,1,2,1,1,0,2,2,0,2,1,1,65,67.65826637214279,Pass
15,68,1,2,1,6,94,1,1,0,2,0,1,1,5,0,2,2,0,64,64.70752615835715,Pass
33,89,1,2,0,8,99,2,1,2,0,0,0,2,4,0,0,1,1,75,74.33609951711915,Pass
13,88,0,2,0,4,66,1,1,1,1,0,1,2,4,0,1,2,0,67,67.49866101693843,Pass
22,70,2,0,1,5,90,0,1,1,2,0,1,1,3,0,0,0,0,68,66.31851982075058,Pass
24,96,0,0,0,8,75,1,1,1,2,2,1,2,1,0,0,1,0,72,71.60188988891737,Pass
22,64,2,2,0,6,73,0,1,3,2,2,1,2,4,0,2,1,0,67,64.96456845654697,Pass
19,99,0,2,0,7,69,2,1,1,0,2,1,2,3,0,1,2,1,72,70.82274662744831,Pass
19,94,2,1,1,10,65,0,1,1,1,0,1,0,3,0,2,1,1,69,68.90366614256017,Pass
20,88,1,1,0,7,96,1,1,0,0,0,1,2,3,0,2,1,1,68,70.01276884779085,Pass
19,98,2,2,1,8,87,2,1,0,2,2,0,0,6,0,1,2,1,70,69.84003060818377,Pass
26,89,2,2,0,6,72,0,1,1,1,2,1,1,3,1,0,2,0,69,68.72652410003715,Pass
33,68,2,1,1,5,88,2,1,2,1,2,1,0,1,0,0,1,1,67,68.06312705268849,Pass
17,78,2,2,0,7,86,2,0,0,1,1,1,1,3,0,0,2,0,63,63.87181279422899,Pass
12,63,2,0,0,5,63,1,1,4,1,2,0,2,2,0,1,1,1,61,62.27571927372671,Pass
19,76,2,0,1,6,59,2,1,1,2,2,1,1,3,0,1,2,0,66,65.50587714892235,Pass
35,90,0,2,1,7,92,1,0,0,1,2,0,1,4,0,1,2,1,73,73.45297903922264,Pass
15,75,2,0,1,7,91,0,1,0,2,0,1,1,3,0,0,1,1,67,65.26980798822694,Pass
30,73,0,2,1,8,100,2,1,2,0,0,1,1,2,0,1,2,0,72,71.11675859406091,Pass
30,84,0,2,0,8,51,1,1,1,1,2,1,2,4,1,2,0,1,69,68.67216890730599,Pass
17,95,1,0,0,5,77,2,1,2,2,2,1,2,4,0,1,1,0,69,70.15423821447266,Pass
23,62,1,0,1,6,85,2,1,1,1,2,1,0,3,1,0,1,1,63,63.683759298873134,Pass
30,75,2,2,1,4,79,1,1,0,2,2,1,0,4,0,1,1,1,67,67.48354094245069,Pass
18,66,2,2,0,6,86,2,1,0,0,2,1,2,2,0,1,1,0,63,62.84687846714783,Pass
19,88,2,0,1,8,57,1,0,1,2,1,0,0,4,0,0,2,1,66,66.56456161607139,Pass
17,64,2,2,0,9,50,2,1,2,1,0,1,2,4,0,1,1,0,62,61.995236165578646,Pass
14,87,2,2,1,7,55,2,1,2,1,0,0,2,4,0,2,2,1,68,67.2046330236841,Pass
16,71,2,0,0,9,69,2,1,1,1,2,1,1,4,0,2,2,0,65,63.99799125190074,Pass
13,68,1,1,1,8,66,2,1,0,2,1,1,1,4,1,0,2,1,59,61.38225517560707,Pass
20,97,0,2,1,7,94,0,1,1,2,2,1,0,1,0,0,1,1,72,70.4150015709262,Pass
15,61,2,0,1,6,54,2,1,0,0,0,0,1,2,0,2,2,1,63,61.47935296615694,Pass
21,78,2,2,0,4,72,2,1,1,2,0,1,1,4,0,2,2,1,68,66.56424153628544,Pass
11,61,2,2,1,9,98,0,1,0,2,0,1,0,2,0,1,1,1,61,60.29829403729885,Pass
22,79,1,2,0,7,75,1,1,1,1,0,0,1,3,0,1,2,0,65,67.55924843822363,Pass
25,80,2,2,1,9,57,1,1,2,1,0,1,2,3,0,1,1,0,68,68.31656145845076,Pass
8,73,1,2,1,6,65,0,1,1,1,2,1,1,4,0,0,1,1,61,61.63625319171714,Pass
22,65,1,1,1,10,81,2,1,1,1,3,0,1,3,0,2,2,1,63,65.31449104494976,Pass
27,75,2,2,1,7,51,0,1,1,2,1,1,0,2,0,2,2,1,67,66.38252913388096,Pass
13,87,1,2,1,6,98,1,1,0,0,0,1,2,3,1,2,1,1,66,67.20505433807926,Pass
30,91,2,2,1,7,78,0,1,3,2,2,0,2,2,0,2,2,1,75,73.52072556622934,Pass
23,81,2,2,0,7,85,1,1,0,2,2,1,2,4,0,1,2,1,68,67.82489735535253,Pass
16,84,1,2,0,7,75,0,1,2,2,2,1,0,3,0,1,2,0,65,66.28504855388442,Pass
20,68,1,2,0,6,98,0,1,0,1,0,1,0,4,0,1,2,0,64,65.20751124880366,Pass
23,71,0,2,1,4,79,2,0,2,1,2,1,2,3,0,3,2,1,67,67.20978479282289,Pass
20,66,1,2,1,6,83,2,1,2,1,2,0,1,3,0,0,2,1,64,65.09057590263306,Pass
23,70,2,0,1,9,93,2,1,0,1,0,1,1,2,1,2,1,0,67,65.790223183698,Pass
14,69,2,0,1,6,93,1,0,2,1,2,0,1,0,0,1,2,1,63,63.57477083605576,Pass
21,81,0,2,1,4,51,2,1,0,2,2,0,2,2,0,0,1,0,67,66.06117971675475,Pass
12,83,0,1,1,5,64,2,1,1,0,2,0,0,2,0,2,2,0,65,65.44669502656183,Pass
19,98,0,1,1,7,62,0,1,1,1,0,1,1,2,0,1,2,0,70,71.17444905843698,Pass
15,68,2,2,1,6,50,0,1,2,0,1,1,1,3,0,1,1,1,62,62.37573275451534,Pass
16,86,0,2,1,7,94,2,1,2,1,0,1,1,3,0,1,1,0,69,68.9415946479183,Pass
27,93,2,1,1,6,66,2,1,2,2,2,1,0,3,0,0,1,0,70,70.38770344809699,Pass
27,82,2,2,1,9,67,1,1,1,1,0,0,1,2,0,1,1,1,68,68.6144671358749,Pass
24,70,2,0,0,8,55,2,1,4,1,0,1,2,4,0,2,1,0,68,67.42789255290322,Pass
13,71,2,2,1,10,99,2,1,0,1,2,1,1,3,0,2,2,1,64,63.607726761178604,Pass
18,62,1,0,1,6,91,0,0,4,1,2,0,1,1,0,1,1,1,63,64.51972100126272,Pass
27,72,1,1,1,7,79,2,1,2,0,0,1,2,2,0,2,1,0,68,69.2772133919901,Pass
21,90,0,1,1,9,89,1,1,1,1,1,1,1,2,0,1,0,0,67,70.07478528053794,Pass
34,62,0,1,0,8,89,1,1,3,1,2,0,1,4,0,0,1,0,68,69.19544704147383,Pass
22,69,2,0,1,6,83,2,1,1,1,2,1,2,2,0,0,1,0,66,65.98420918303236,Pass
21,88,2,2,1,8,59,1,0,2,2,2,0,0,1,0,2,2,1,67,66.50657868921101,Pass
18,91,0,2,0,8,86,0,1,1,2,2,1,1,4,1,1,1,1,69,68.0415417268024,Pass
21,78,0,2,1,4,78,2,1,2,0,2,0,0,3,0,3,0,1,68,67.21083208860374,Pass
19,88,2,0,0,6,86,2,1,4,2,2,1,2,3,1,0,1,1,70,69.05993231133209,Pass
24,76,2,2,0,7,77,2,1,3,2,2,0,0,4,0,2,1,0,68,66.75808329108571,Pass
26,66,1,2,1,9,98,2,1,2,1,2,1,1,2,0,0,2,1,66,67.23262126312557,Pass
15,76,2,0,1,8,81,2,1,2,1,2,0,1,4,0,2,1,0,67,65.90753089113417,Pass
12,83,2,2,0,6,79,2,1,1,0,1,1,1,4,0,1,1,0,65,64.67599274907504,Pass
9,98,2,2,0,6,92,2,1,0,2,2,1,1,5,0,1,1,1,67,66.53405726663472,Pass
23,63,2,2,0,8,69,0,1,2,2,1,1,0,4,1,1,2,1,63,62.92794572019167,Pass
13,80,1,0,1,4,66,0,1,2,1,2,1,0,2,0,1,1,0,64,65.1746176797748,Pass
7,73,0,2,1,6,75,2,1,3,1,2,1,1,3,0,0,2,0,64,63.249497754183196,Pass
22,80,1,1,0,9,79,0,1,0,2,2,0,1,3,0,0,1,0,66,66.70852031332899,Pass
35,61,2,0,1,7,61,1,1,2,2,2,0,2,4,1,1,2,1,68,67.72102905069752,Pass
20,73,0,2,1,6,84,0,1,0,2,2,1,2,3,0,1,1,1,67,66.31910271466268,Pass
25,93,2,0,0,5,90,1,1,1,2,2,1,2,2,0,0,2,1,72,71.8446632503099,Pass
20,82,2,2,1,8,79,1,1,1,1,2,1,2,4,0,1,2,1,67,68.0481185577253,Pass
19,78,2,2,0,7,76,0,1,2,2,1,1,1,3,0,0,1,0,66,65.66749487045173,Pass
26,71,0,1,0,7,65,2,1,1,1,2,1,2,3,0,0,2,0,66,67.21240334832058,Pass
18,72,0,0,1,8,95,2,1,1,2,2,1,0,4,0,1,1,1,67,66.1492818032619,Pass
22,75,2,2,0,7,88,1,1,0,1,2,0,1,3,0,2,0,1,65,65.22346098887898,Pass
22,93,0,2,0,7,74,1,1,2,2,0,1,0,3,0,0,0,1,70,69.35278672900755,Pass
16,99,1,2,1,5,83,1,1,0,1,0,0,1,4,0,2,2,0,69,70.62966108379244,Pass
26,78,0,0,1,5,67,1,1,1,0,0,0,0,3,0,1,1,1,69,69.16116755995593,Pass
19,76,0,2,1,8,53,2,1,1,2,2,1,0,4,0,0,2,0,66,64.70683088235143,Pass
15,94,2,1,0,8,60,2,1,2,2,2,1,1,4,0,1,0,1,66,66.63370665621139,Pass
23,77,0,0,1,8,54,2,1,1,1,2,1,0,3,0,0,1,0,67,66.42936992783962,Pass
15,82,2,0,1,6,75,2,1,1,2,1,1,2,3,0,1,2,1,67,67.04764487553416,Pass
20,69,2,2,1,8,81,0,1,2,2,2,1,2,4,0,1,2,1,67,66.06775737583342,Pass
20,90,0,0,1,6,69,2,1,2,0,0,1,1,3,0,1,2,0,72,71.16770289826924,Pass
27,81,2,1,1,9,77,1,1,1,2,0,1,1,4,0,0,1,0,68,69.28164456342108,Pass
23,92,2,1,1,6,54,0,1,3,2,2,1,2,2,1,2,2,1,70,70.09196602028493,Pass
20,91,2,2,1,6,88,2,1,1,1,2,1,2,4,0,1,1,1,69,69.67647983732817,Pass
25,69,0,1,1,7,52,0,1,1,1,2,1,2,4,0,1,1,1,65,66.64387412517637,Pass
28,89,0,0,0,8,82,2,1,0,2,2,1,0,3,0,2,0,1,72,70.23514749240394,Pass
23,92,2,0,0,7,72,2,1,0,1,2,1,1,4,0,0,0,0,69,68.55242147476497,Pass
20,74,2,2,1,7,59,1,1,5,0,2,1,2,4,0,1,2,0,68,67.65663364758801,Pass
12,67,0,0,0,6,76,0,1,1,1,2,1,0,2,0,1,1,1,62,62.14271295447922,Pass
14,60,2,1,1,7,89,1,1,2,2,2,1,1,3,0,1,1,1,60,62.06622155852719,Pass
18,78,0,2,1,7,71,1,1,3,2,2,1,1,4,0,1,1,1,67,67.0452661013324,Pass
16,74,0,0,1,6,68,1,1,2,2,2,1,1,4,0,0,2,1,67,66.20035380390813,Pass
19,82,2,0,1,7,57,2,1,1,2,2,1,1,3,0,1,2,1,67,66.5620905675934,Pass
20,68,2,2,1,7,80,1,1,0,1,2,0,1,4,0,1,2,0,63,64.39834396109006,Pass
23,94,2,1,1,10,91,0,1,1,2,2,1,1,3,0,1,2,1,71,71.50432036137892,Pass
20,70,2,2,1,6,78,0,1,0,2,2,0,2,2,0,0,2,0,66,64.72491515670808,Pass
23,69,2,2,1,6,58,0,1,0,2,2,1,1,1,0,2,2,0,65,64.05137025330586,Pass
20,79,0,2,1,7,83,0,1,2,2,2,1,2,2,0,1,1,0,69,68.23447996391829,Pass
8,80,0,1,0,6,52,0,1,2,2,2,1,2,1,0,1,2,0,63,63.6914235857697,Pass
14,69,2,2,1,5,92,0,1,3,1,1,1,0,2,0,2,1,0,64,64.12805812374324,Pass
19,71,0,0,0,5,96,0,1,2,1,2,0,1,0,1,0,2,0,67,66.06359943405872,Pass
13,67,2,2,1,6,80,0,1,1,1,0,1,0,2,0,1,1,1,62,61.9203949456098,Pass
24,89,2,1,1,6,94,1,1,2,2,2,1,1,2,0,1,0,1,68,70.2699152304219,Pass
29,91,2,0,0,5,54,1,1,2,1,3,1,1,3,0,2,1,1,71,70.82685284364433,Pass
27,78,0,2,0,7,61,2,0,1,1,2,1,0,3,0,1,1,0,66,65.88331827524283,Pass
19,89,2,0,1,4,66,1,1,1,1,2,1,2,1,0,2,2,0,69,69.11401332835882,Pass
29,89,2,1,1,8,89,1,1,1,2,0,0,1,4,0,1,1,1,71,72.24453227294703,Pass
21,66,2,2,1,6,74,2,1,2,2,0,0,1,4,0,1,2,0,66,65.15864020679575,Pass
18,99,2,2,0,6,67,2,1,5,1,2,1,2,3,0,2,2,0,72,71.55507960690876,Pass
16,93,2,2,1,8,58,2,1,1,0,0,1,2,4,0,0,2,0,70,68.35224220062037,Pass
18,68,1,2,0,8,91,0,1,1,1,0,0,1,3,0,2,2,0,65,65.30483509151787,Pass
18,67,0,2,0,6,51,2,1,0,2,0,1,2,2,0,0,2,0,64,62.71618781260217,Pass
21,65,2,2,1,8,67,2,1,1,1,2,1,2,2,0,0,1,1,63,63.267256993742556,Pass
21,66,2,2,0,9,62,1,0,3,2,2,0,2,2,0,1,2,1,63,63.26204657743748,Pass
20,90,1,2,0,5,56,2,0,3,2,2,1,2,2,0,1,1,1,66,67.30128600205833,Pass
23,79,0,0,1,8,59,1,1,1,1,0,1,0,4,0,0,1,1,68,67.83605330190984,Pass
27,91,2,0,1,5,75,1,1,1,0,0,1,1,4,0,0,2,1,74,72.4530440992025,Pass
26,90,0,0,0,9,71,1,1,0,0,1,0,0,2,0,0,2,0,71,70.46529687094032,Pass
11,84,0,2,1,6,76,0,1,3,1,0,1,0,3,0,1,1,0,67,66.5482320260716,Pass
5,87,0,1,0,6,86,2,1,2,2,0,1,2,3,0,2,2,0,66,66.49939472489599,Pass
26,61,0,2,1,9,95,2,1,0,2,2,0,0,6,0,0,2,1,67,65.62904120806483,Pass
12,72,1,0,1,8,56,0,1,3,1,2,1,2,1,1,1,1,1,62,63.21947890749324,Pass
19,86,2,1,0,6,54,1,1,1,0,0,0,2,5,0,2,2,1,68,68.26547408005035,Pass
13,60,2,2,1,7,66,2,1,2,1,2,1,2,3,0,2,2,1,62,61.450881058119116,Pass
9,61,0,2,1,6,77,1,0,1,0,2,0,1,2,0,1,2,1,82,59.87935724506768,Pass
23,94,0,2,0,5,55,0,1,2,2,2,1,2,2,1,1,2,1,70,69.81661713548748,Pass
25,87,0,2,0,7,86,2,1,4,2,1,0,0,2,0,0,2,1,72,71.02022215098441,Pass
17,71,1,0,1,6,78,1,1,0,2,2,1,2,4,0,0,2,0,64,65.47943127472084,Pass
4,88,2,0,0,6,87,1,1,1,2,0,1,1,4,0,0,2,1,66,64.93295454222378,Pass
17,92,2,2,1,9,68,0,1,0,2,1,0,2,3,0,0,2,0,68,68.0419149227948,Pass
22,72,1,2,0,6,70,1,1,1,0,2,1,1,3,0,2,0,1,64,64.84709487115856,Pass
11,61,1,2,1,7,90,0,1,0,2,0,1,1,3,0,1,2,0,61,61.592388012270725,Pass
21,97,2,2,1,9,63,2,1,0,2,2,1,2,1,0,1,1,1,69,68.7174147865121,Pass
20,74,0,0,0,7,69,1,1,2,0,0,0,1,2,0,0,2,1,68,67.27089276095997,Pass
23,64,2,2,0,6,51,2,1,1,2,2,1,2,5,0,0,2,1,64,63.21756361508668,Pass
21,80,2,0,0,7,78,2,1,1,1,0,0,0,4,0,1,1,0,67,67.01112397964982,Pass
14,91,2,2,1,8,93,2,1,0,2,2,1,1,3,0,1,1,1,67,66.79894657537731,Pass
27,69,2,2,0,8,51,2,1,1,0,2,1,0,2,0,1,2,1,65,64.2154240565804,Pass
19,71,0,2,1,10,81,2,1,2,2,0,1,2,3,0,1,2,0,68,66.99515487537047,Pass
20,70,2,0,1,6,92,2,1,2,2,1,1,2,3,0,1,2,1,67,67.41630248241421,Pass
14,100,1,2,0,7,75,1,1,1,1,3,1,2,3,0,2,1,1,67,68.89520946517263,Pass
17,68,2,0,1,5,66,2,1,1,0,2,1,0,4,0,1,2,1,64,63.6659830069097,Pass
15,83,0,0,1,8,100,2,1,0,2,2,1,2,3,0,0,2,0,70,68.38361518361354,Pass
19,97,2,0,0,7,53,2,1,2,1,1,0,1,3,0,0,1,1,69,69.02878714345678,Pass
30,66,2,0,0,7,61,1,1,0,0,0,0,2,2,0,1,0,1,66,66.07080231100102,Pass
12,99,1,2,0,6,94,2,1,2,2,2,1,1,3,0,2,1,1,69,68.94030892995033,Pass
10,98,1,2,1,6,65,2,1,1,1,0,0,2,2,0,1,2,1,66,68.16132600963974,Pass
29,95,0,2,1,7,91,1,1,1,1,2,1,1,3,0,1,1,0,73,73.51543632640421,Pass
19,69,2,2,1,6,67,2,0,4,0,0,0,2,4,0,2,1,1,66,65.299918299357,Pass
16,85,2,0,1,7,91,0,1,0,2,2,1,1,2,0,2,1,1,69,67.25232162859189,Pass
26,90,2,1,1,7,84,1,1,1,2,2,1,2,3,0,1,1,1,70,71.22295946798044,Pass
16,99,0,2,1,5,73,0,1,1,2,2,0,2,5,1,0,0,1,71,69.1517664893753,Pass
31,67,1,0,1,5,76,2,1,2,2,0,1,2,4,0,0,2,1,70,69.91995705664856,Pass
24,91,0,1,1,6,59,2,1,0,1,2,0,1,4,0,1,2,1,69,70.25332756669906,Pass
17,74,2,2,0,9,56,2,1,1,2,0,0,0,3,0,1,1,1,63,62.42678270213129,Pass
33,67,0,2,1,6,86,2,1,4,2,0,1,2,3,1,1,2,0,71,70.68070058100331,Pass
16,77,0,0,0,7,92,1,1,2,2,2,1,0,2,0,0,2,1,67,66.47835633613882,Pass
24,92,2,2,1,5,86,0,1,3,2,0,1,1,2,0,1,2,0,73,72.14416202159748,Pass
22,79,1,0,1,6,96,2,1,1,0,2,1,1,2,0,0,1,1,68,68.64334972043889,Pass
28,82,1,2,1,5,95,2,1,0,0,1,1,1,3,0,1,2,1,69,70.67759848664237,Pass
29,100,0,0,1,8,89,2,1,2,2,2,0,1,3,0,1,1,0,76,75.42705551756862,Pass
20,76,1,2,1,5,95,2,1,4,1,0,1,2,3,0,1,2,1,68,69.74717484805355,Pass
15,85,2,2,0,8,58,0,1,1,1,2,0,0,3,0,0,2,1,65,64.44186399789372,Pass
23,75,2,2,1,8,87,1,1,0,0,1,1,2,1,0,1,2,0,66,67.29074286906709,Pass
16,76,2,1,0,7,88,0,1,0,1,2,1,2,2,0,2,2,1,65,65.51898774126997,Pass
32,88,1,2,0,8,58,1,1,3,1,0,0,0,3,0,1,1,1,69,71.34242442374602,Pass
21,98,0,2,1,10,95,2,1,0,2,2,1,1,1,0,1,3,1,71,71.72629412633579,Pass
18,82,0,1,1,8,50,2,1,1,0,2,1,2,3,0,1,1,1,66,66.75050120075889,Pass
21,91,2,0,0,5,72,2,1,3,1,2,1,0,3,1,1,2,0,69,68.8586662202708,Pass
12,64,2,2,0,9,51,1,0,2,1,2,1,1,4,0,0,2,1,59,59.02697937528462,Pass
14,68,2,0,0,7,76,2,1,2,0,2,1,2,3,0,1,2,1,65,64.03164487602302,Pass
27,80,0,0,0,10,71,0,1,4,1,1,1,1,2,0,0,2,1,72,71.18297989192101,Pass
16,61,2,1,1,6,81,2,1,0,2,2,1,0,2,0,0,3,1,60,61.43362778397296,Pass
14,70,2,2,1,9,88,1,1,0,0,2,0,2,4,0,0,1,0,64,63.42245954499863,Pass
23,81,2,2,0,7,88,1,1,1,1,2,1,2,4,0,2,2,1,69,68.78524785166671,Pass
27,61,0,0,1,10,86,2,1,3,2,0,0,2,3,0,1,2,0,70,68.91421931458896,Pass
24,71,2,0,1,7,55,1,1,2,0,2,1,2,3,0,0,0,1,67,66.08051475635675,Pass
26,81,2,2,0,10,71,1,1,0,2,2,0,2,5,1,1,2,0,67,67.29091160036938,Pass
15,83,2,1,1,8,91,2,1,0,1,2,0,1,3,0,0,0,1,64,65.37107764675642,Pass
11,97,2,2,1,8,83,1,1,4,2,0,0,0,2,0,1,0,1,68,68.07239975999138,Pass
29,86,2,0,0,10,84,1,1,1,1,0,0,2,4,0,1,2,0,72,72.37181329442481,Pass
18,77,2,0,1,6,61,2,1,1,1,2,0,1,3,0,1,2,0,65,65.70676040994132,Pass
18,97,2,0,0,8,66,1,1,2,2,2,1,1,2,0,0,1,1,70,68.88869772743985,Pass
28,91,0,2,0,7,98,1,1,2,1,2,0,2,5,0,2,2,1,75,74.26119147545211,Pass
23,68,1,1,1,7,92,2,0,3,1,0,0,1,4,0,1,2,1,65,67.40436474396864,Pass
23,65,2,0,1,7,58,1,1,1,1,2,1,1,3,1,0,1,0,63,63.19831940488798,Pass
33,87,2,0,0,8,77,1,1,0,1,2,0,2,3,1,1,2,1,71,71.45006125567478,Pass
16,82,2,1,1,8,75,2,1,2,2,2,1,2,2,0,0,2,0,66,66.78597131804324,Pass
26,92,2,1,1,6,72,2,1,1,1,2,0,1,3,0,1,1,0,69,70.59727825162797,Pass
20,90,0,2,0,7,74,1,0,0,0,1,0,2,3,0,2,1,0,68,68.1667855459142,Pass
22,85,2,0,0,4,82,2,1,1,2,0,1,2,2,0,2,2,1,71,69.70846564898055,Pass
29,99,0,2,1,8,98,0,0,5,1,1,1,1,2,0,2,2,1,77,76.36855856932195,Pass
23,81,0,1,1,10,94,0,1,1,2,0,1,1,2,0,0,2,0,70,70.08643530962026,Pass
23,65,2,2,0,7,94,2,1,1,0,2,1,0,3,0,0,2,0,66,64.3509178539103,Pass
26,93,0,2,0,5,85,1,1,1,0,0,1,2,3,0,0,1,0,73,72.42532909453516,Pass
18,70,2,2,1,8,51,2,1,1,1,2,0,0,3,0,0,1,1,62,61.79597084757358,Pass
15,91,2,2,0,6,72,1,1,0,2,2,1,1,2,0,1,1,0,65,65.56503084915285,Pass
14,98,0,0,1,7,76,2,1,0,1,2,1,1,2,0,2,2,1,71,69.74176651236739,Pass
8,88,2,2,1,8,92,0,1,1,1,2,1,0,4,0,0,2,1,66,65.32816377328237,Pass
32,84,1,2,1,8,96,2,1,1,1,2,1,2,3,0,1,2,0,72,72.82358253843682,Pass
13,78,2,2,1,9,73,2,1,0,2,0,0,0,4,0,1,2,1,64,63.59279003433289,Pass
19,75,2,2,0,7,65,1,1,0,1,1,0,1,4,0,1,2,0,63,64.44547858170709,Pass
18,74,1,2,1,7,67,1,1,0,1,2,1,2,3,0,1,2,1,63,65.13795295764567,Pass
22,85,0,2,0,8,79,0,1,5,2,0,1,1,2,0,1,2,0,72,71.08502183944884,Pass
25,90,2,2,1,7,64,2,1,2,2,0,1,2,2,0,1,1,1,71,70.19163549062486,Pass
25,87,0,0,1,6,96,1,0,3,2,2,1,2,2,0,1,1,0,72,72.00510285322113,Pass
17,68,2,0,1,8,71,2,1,1,2,0,0,1,2,0,1,2,1,65,64.19314171206324,Pass
19,80,2,2,1,5,100,2,1,0,2,2,1,1,3,0,1,2,0,67,66.96026017949961,Pass
22,92,1,0,1,7,55,1,1,1,1,2,1,2,4,0,1,1,0,68,70.27528519505736,Pass
19,79,2,0,1,5,59,2,1,2,1,2,0,1,2,0,2,0,1,66,65.8571000794782,Pass
30,81,2,0,0,6,76,2,1,0,0,2,1,2,3,0,2,2,1,72,70.41648271993583,Pass
23,91,0,2,0,6,93,2,1,3,1,1,1,1,3,0,1,1,0,71,71.61867699401809,Pass
24,86,2,0,0,6,68,1,1,3,1,0,1,2,3,1,0,1,0,70,69.52201720967592,Pass
24,76,2,2,0,9,92,2,1,1,2,1,1,1,3,0,2,2,0,68,67.45397036863656,Pass
27,96,2,0,0,9,71,1,1,0,1,2,0,2,4,0,0,2,0,72,72.05688791578035,Pass
21,67,1,2,1,9,93,0,1,1,1,0,1,1,3,0,0,2,1,66,66.19781854155741,Pass
12,100,2,2,0,7,64,2,1,1,2,0,1,2,6,0,1,2,1,69,68.54592330505658,Pass
22,65,1,2,1,6,74,0,1,2,2,2,1,2,1,0,0,2,1,65,65.32607032787777,Pass
16,61,0,0,0,8,64,2,1,1,1,0,1,2,3,0,1,0,1,62,62.38334795897878,Pass
17,96,0,0,0,7,61,1,1,1,1,0,1,2,1,0,0,1,0,69,69.56005828990305,Pass
24,70,2,2,1,7,71,2,1,1,2,1,1,0,4,0,1,2,1,65,65.35293657333447,Pass
27,89,2,1,0,4,67,2,1,2,1,1,0,1,4,0,0,2,0,69,70.73713701901102,Pass
